"x_","y_","t_","sex","id","name"
1782167.14382931,2403773.75703977,2010-12-29 08:32:05.998,"F","F2","Lupe"
1782150.06010707,2403793.63282811,2010-12-29 08:34:06.999,"F","F2","Lupe"
1782142.06244338,2403787.00727302,2010-12-29 08:36:08.998,"F","F2","Lupe"
1782157.12742801,2403784.69512002,2010-12-29 08:38:07.999,"F","F2","Lupe"
1782166.65602134,2403771.36763297,2010-12-29 08:40:11.001,"F","F2","Lupe"
1782227.0384103,2403747.62072508,2010-12-29 08:44:09,"F","F2","Lupe"
1782161.61906874,2403691.15165516,2010-12-29 08:46:11.001,"F","F2","Lupe"
1782146.55537924,2403704.58089989,2010-12-29 08:48:07.999,"F","F2","Lupe"
1782123.95009362,2403674.60529183,2010-12-29 08:50:10.001,"F","F2","Lupe"
1782106.34924392,2403602.94427919,2010-12-29 08:52:07.998,"F","F2","Lupe"
1782129.08497333,2403671.28505655,2010-12-29 08:54:08.998,"F","F2","Lupe"
1782124.4538441,2403655.3162318,2010-12-29 08:56:08,"F","F2","Lupe"
1782129.69770608,2403615.37559467,2010-12-29 08:58:07.001,"F","F2","Lupe"
1782107.48537062,2403637.34446713,2010-12-29 09:00:07.001,"F","F2","Lupe"
1782088.41248905,2403662.58336035,2010-12-29 09:02:06.998,"F","F2","Lupe"
1782063.69811891,2403675.48441944,2010-12-29 09:04:07.999,"F","F2","Lupe"
1782140.49197329,2403759.2454479,2010-12-29 09:06:09.001,"F","F2","Lupe"
1782159.10803097,2403764.07911296,2010-12-29 09:08:10.998,"F","F2","Lupe"
1782176.53118625,2403761.09664641,2010-12-29 09:10:07,"F","F2","Lupe"
1782179.33129888,2403739.95120199,2010-12-29 09:12:11.001,"F","F2","Lupe"
1782115.94444177,2403743.4752282,2010-12-29 09:14:21.998,"F","F2","Lupe"
1782176.62092792,2403742.21482533,2010-12-29 09:17:20.999,"F","F2","Lupe"
1782190.40021856,2403761.75134866,2010-12-29 09:18:05.998,"F","F2","Lupe"
1782207.04702427,2403682.88082046,2010-12-29 09:20:08,"F","F2","Lupe"
1782350.7539678,2403704.83490418,2010-12-29 09:22:08.001,"F","F2","Lupe"
1782355.25194941,2403765.71057873,2010-12-29 09:24:12.999,"F","F2","Lupe"
1782391.9724916,2403818.10589034,2010-12-29 09:28:16.999,"F","F2","Lupe"
1782400.77640424,2403932.15187381,2010-12-29 09:34:37.999,"F","F2","Lupe"
1782406.91906748,2403931.35592303,2010-12-29 09:36:04.999,"F","F2","Lupe"
1782404.51202598,2403933.18600433,2010-12-29 09:38:09.001,"F","F2","Lupe"
1782406.92495566,2403928.61256414,2010-12-29 09:43:02.999,"F","F2","Lupe"
1782404.20012586,2403929.70128225,2010-12-29 09:50:16,"F","F2","Lupe"
1782410.55116353,2403941.30034022,2010-12-29 09:56:42.999,"F","F2","Lupe"
1782832.72173947,2403728.31218213,2010-12-29 10:09:00.999,"F","F2","Lupe"
1783018.79180069,2403684.14992675,2010-12-29 10:17:04,"F","F2","Lupe"
1783128.34726399,2403603.08350948,2010-12-29 10:20:04.999,"F","F2","Lupe"
1783240.15034984,2403526.27160738,2010-12-29 10:22:09,"F","F2","Lupe"
1783327.41407788,2403520.76526405,2010-12-29 10:24:06.998,"F","F2","Lupe"
1783317.49106059,2403490.71269017,2010-12-29 10:26:14.998,"F","F2","Lupe"
1783307.53683254,2403447.23862393,2010-12-29 10:28:13.999,"F","F2","Lupe"
1783378.54470837,2403396.86852765,2010-12-29 10:30:06,"F","F2","Lupe"
1783368.05516495,2403344.67687673,2010-12-29 10:34:13,"F","F2","Lupe"
1783447.6606246,2403298.12456232,2010-12-29 10:36:09.001,"F","F2","Lupe"
1783352.52243092,2403378.45919153,2010-12-29 10:38:04.999,"F","F2","Lupe"
1783282.28315935,2403344.1972256,2010-12-29 10:48:51.998,"F","F2","Lupe"
1783288.62238411,2403327.64544571,2010-12-29 11:10:53.001,"F","F2","Lupe"
1783289.7204652,2403348.63552493,2010-12-29 12:01:19.998,"F","F2","Lupe"
1783278.56765525,2403354.12388555,2010-12-29 14:00:56.999,"F","F2","Lupe"
1783279.28305121,2403334.05738198,2010-12-29 15:01:25.999,"F","F2","Lupe"
1783291.44198954,2403339.00583969,2010-12-29 16:00:44.999,"F","F2","Lupe"
1783284.52688974,2403337.02267654,2010-12-29 17:00:48,"F","F2","Lupe"
1783303.51352484,2403318.80508274,2010-12-29 18:01:19.999,"F","F2","Lupe"
1783286.91544416,2403336.08417968,2010-12-29 22:01:22.001,"F","F2","Lupe"
1783036.44386569,2403502.59222856,2010-12-29 23:06:48.001,"F","F2","Lupe"
1782855.69360378,2403593.89621908,2010-12-29 23:10:14.001,"F","F2","Lupe"
1782778.14227232,2403703.93168667,2010-12-29 23:14:36.001,"F","F2","Lupe"
1782743.85414456,2403685.61047527,2010-12-29 23:16:19.001,"F","F2","Lupe"
1782649.06676034,2403757.24776086,2010-12-29 23:18:05.999,"F","F2","Lupe"
1782555.53468667,2403815.82671283,2010-12-29 23:20:06.001,"F","F2","Lupe"
1782461.9105807,2403889.91142008,2010-12-29 23:22:04.998,"F","F2","Lupe"
1782455.54589839,2403912.50945714,2010-12-29 23:24:10.999,"F","F2","Lupe"
1782422.46069169,2403926.11387471,2010-12-29 23:26:10.999,"F","F2","Lupe"
1782394.88373917,2403937.15288374,2010-12-29 23:28:09.001,"F","F2","Lupe"
1782354.86449745,2403844.03369964,2010-12-29 23:30:11.999,"F","F2","Lupe"
1782362.2720317,2403810.39355704,2010-12-29 23:32:16.998,"F","F2","Lupe"
1782370.54104732,2403760.05252359,2010-12-29 23:34:07,"F","F2","Lupe"
1782328.50579787,2403710.03915165,2010-12-29 23:36:08,"F","F2","Lupe"
1782375.25426259,2403721.61685565,2010-12-29 23:38:06.998,"F","F2","Lupe"
1782422.85537826,2403749.57826604,2010-12-29 23:40:08.999,"F","F2","Lupe"
1782457.91595088,2403760.29454648,2010-12-29 23:44:19,"F","F2","Lupe"
1782445.80593164,2403750.76518254,2010-12-29 23:46:06.998,"F","F2","Lupe"
1782520.5371961,2403718.84271802,2010-12-29 23:48:46.998,"F","F2","Lupe"
1782481.13562897,2403817.68088006,2010-12-29 23:56:34,"F","F2","Lupe"
1782435.70628953,2403891.3415288,2010-12-29 23:58:06.998,"F","F2","Lupe"
1782359.92374741,2403912.10514801,2010-12-30 00:05:34.001,"F","F2","Lupe"
1782307.50749105,2403945.32870733,2010-12-30 00:06:53.999,"F","F2","Lupe"
1782322.56880463,2403980.38594682,2010-12-30 00:10:13.001,"F","F2","Lupe"
1782310.92079381,2403988.5026863,2010-12-30 00:14:13,"F","F2","Lupe"
1782544.07576586,2403929.2997991,2010-12-30 00:19:28.999,"F","F2","Lupe"
1782513.57575589,2403942.33335926,2010-12-30 00:20:12.999,"F","F2","Lupe"
1782553.85430165,2403916.72093032,2010-12-30 00:22:06.999,"F","F2","Lupe"
1782570.93959682,2403912.69465266,2010-12-30 00:24:08.999,"F","F2","Lupe"
1782580.27546476,2403915.89385037,2010-12-30 00:26:10.001,"F","F2","Lupe"
1782642.88461542,2403819.21173431,2010-12-30 00:28:06.001,"F","F2","Lupe"
1782786.66938737,2403820.6817621,2010-12-30 00:32:28.998,"F","F2","Lupe"
1782880.67123953,2403769.48608536,2010-12-30 00:34:10,"F","F2","Lupe"
1782975.35143094,2403714.37488877,2010-12-30 00:36:16,"F","F2","Lupe"
1782994.61759394,2403612.7993775,2010-12-30 00:38:07.999,"F","F2","Lupe"
1783049.97143163,2403633.13852585,2010-12-30 00:40:18,"F","F2","Lupe"
1783130.69865518,2403603.07792587,2010-12-30 00:42:13.998,"F","F2","Lupe"
1783155.23152616,2403581.1097257,2010-12-30 00:46:11.998,"F","F2","Lupe"
1783129.60077564,2403600.44046705,2010-12-30 00:48:07.999,"F","F2","Lupe"
1783039.54446028,2403512.7672007,2010-12-30 00:50:11.001,"F","F2","Lupe"
1783063.13835188,2403445.09720069,2010-12-30 00:52:28.998,"F","F2","Lupe"
1782983.93994672,2403416.31810481,2010-12-30 00:54:34.998,"F","F2","Lupe"
1782966.61072106,2403331.2461712,2010-12-30 00:56:07.999,"F","F2","Lupe"
1783057.55678437,2403220.46800539,2010-12-30 00:58:38,"F","F2","Lupe"
1783092.41721186,2403191.48287114,2010-12-30 01:00:18.001,"F","F2","Lupe"
1783078.0367471,2403188.17905026,2010-12-30 01:02:12.001,"F","F2","Lupe"
1783096.91964432,2403203.89646035,2010-12-30 01:04:11.998,"F","F2","Lupe"
1782972.58486993,2403421.39138214,2010-12-30 01:14:08,"F","F2","Lupe"
1782954.02198499,2403410.07971248,2010-12-30 01:16:27.998,"F","F2","Lupe"
1782966.4761114,2403426.52473288,2010-12-30 01:30:51.999,"F","F2","Lupe"
1782966.4686003,2403425.63864161,2010-12-30 01:40:10.998,"F","F2","Lupe"
1782968.41741831,2403425.28495725,2010-12-30 02:00:18.998,"F","F2","Lupe"
1782921.27063097,2403456.11394498,2010-12-30 02:53:00.001,"F","F2","Lupe"
1782905.60676849,2403487.74084843,2010-12-30 02:58:49.999,"F","F2","Lupe"
1782894.6307551,2403494.60371276,2010-12-30 03:00:07,"F","F2","Lupe"
1782962.29955303,2403401.93442614,2010-12-30 03:02:08,"F","F2","Lupe"
1782901.29576632,2403432.053085,2010-12-30 03:04:10.001,"F","F2","Lupe"
1782796.93792995,2403403.356325,2010-12-30 03:12:24.001,"F","F2","Lupe"
1782773.32066656,2403432.47907132,2010-12-30 03:14:09.998,"F","F2","Lupe"
1782751.5417069,2403468.4226966,2010-12-30 03:18:10.999,"F","F2","Lupe"
1782700.3392996,2403535.51307407,2010-12-30 03:20:09.999,"F","F2","Lupe"
1782552.23267567,2403582.6692977,2010-12-30 03:24:07.999,"F","F2","Lupe"
1782529.5284732,2403639.3300074,2010-12-30 03:26:47,"F","F2","Lupe"
1782536.89654801,2403656.98118158,2010-12-30 03:28:09.999,"F","F2","Lupe"
1782523.3679084,2403655.48779629,2010-12-30 03:30:16,"F","F2","Lupe"
1782481.46466915,2403670.62113971,2010-12-30 03:32:05.998,"F","F2","Lupe"
1782462.19200788,2403752.76303864,2010-12-30 03:36:20.001,"F","F2","Lupe"
1782441.46128626,2403739.27385125,2010-12-30 03:38:09,"F","F2","Lupe"
1782365.24945199,2403789.27857103,2010-12-30 03:40:05.001,"F","F2","Lupe"
1782340.62251951,2403790.93338271,2010-12-30 03:42:12,"F","F2","Lupe"
1782321.95749335,2403785.81202904,2010-12-30 03:50:24,"F","F2","Lupe"
1782315.15215125,2403785.48643769,2010-12-30 03:52:07.001,"F","F2","Lupe"
1782315.07523028,2403765.01468081,2010-12-30 03:54:07.998,"F","F2","Lupe"
1782315.68309786,2403779.99636863,2010-12-30 03:56:08.998,"F","F2","Lupe"
1782323.28667116,2403783.55435939,2010-12-30 04:00:12.999,"F","F2","Lupe"
1782342.91079688,2403715.56406292,2010-12-30 04:09:12,"F","F2","Lupe"
1782224.3929456,2403684.92170981,2010-12-30 04:14:06.998,"F","F2","Lupe"
1782145.13165214,2403621.9591264,2010-12-30 04:18:09,"F","F2","Lupe"
1782115.8031105,2403595.58227433,2010-12-30 04:20:16.998,"F","F2","Lupe"
1782113.53813117,2403545.53734609,2010-12-30 04:22:09.001,"F","F2","Lupe"
1782080.77046302,2403500.59166755,2010-12-30 04:24:09.999,"F","F2","Lupe"
1782128.03516227,2403510.91166303,2010-12-30 04:26:14,"F","F2","Lupe"
1782104.46341337,2403484.09521891,2010-12-30 04:29:30.999,"F","F2","Lupe"
1782094.52917995,2403503.12634323,2010-12-30 04:33:30.999,"F","F2","Lupe"
1782079.07221404,2403506.59770899,2010-12-30 04:35:34.001,"F","F2","Lupe"
1782039.7281583,2403524.34913716,2010-12-30 04:36:07.998,"F","F2","Lupe"
1782081.2909874,2403503.1610726,2010-12-30 04:38:06.999,"F","F2","Lupe"
1782100.17063221,2403490.46301037,2010-12-30 04:40:08.998,"F","F2","Lupe"
1782189.78458659,2403541.42930077,2010-12-30 04:46:58.999,"F","F2","Lupe"
1782214.46245127,2403534.15859483,2010-12-30 04:48:45.999,"F","F2","Lupe"
1782223.8571885,2403527.50617388,2010-12-30 04:50:05,"F","F2","Lupe"
1782209.65056281,2403481.13304807,2010-12-30 04:52:39,"F","F2","Lupe"
1782204.29090609,2403536.71091739,2010-12-30 04:54:14,"F","F2","Lupe"
1782223.786999,2403542.31575795,2010-12-30 04:56:39.999,"F","F2","Lupe"
1782221.28007653,2403544.67350893,2010-12-30 04:58:13.999,"F","F2","Lupe"
1782213.44489595,2403536.51305752,2010-12-30 05:00:08.999,"F","F2","Lupe"
1782224.25733099,2403525.99313919,2010-12-30 05:10:51.998,"F","F2","Lupe"
1782194.52766332,2403533.54890636,2010-12-30 06:00:41,"F","F2","Lupe"
1782217.03841434,2403534.72271438,2010-12-30 07:00:44.001,"F","F2","Lupe"
1782175.06813039,2403581.18235793,2010-12-30 07:46:57.998,"F","F2","Lupe"
1782111.84955247,2403627.2497529,2010-12-30 07:52:07.001,"F","F2","Lupe"
1782142.88508505,2403767.6788955,2010-12-30 07:58:31,"F","F2","Lupe"
1782148.27244612,2403777.48754381,2010-12-30 08:02:06.001,"F","F2","Lupe"
1782165.73548584,2403777.40853773,2010-12-30 08:04:06.999,"F","F2","Lupe"
1782278.72028964,2403571.63341412,2010-12-30 08:10:09.001,"F","F2","Lupe"
1782264.83340463,2403503.11370697,2010-12-30 08:12:04.999,"F","F2","Lupe"
1782520.53745991,2403220.86784147,2010-12-30 08:22:52.001,"F","F2","Lupe"
1782477.68297932,2403138.49218486,2010-12-30 08:25:23.001,"F","F2","Lupe"
1782465.81224857,2403108.27884897,2010-12-30 08:26:06,"F","F2","Lupe"
1782468.03246412,2403104.5899245,2010-12-30 08:28:03.999,"F","F2","Lupe"
1782471.29127437,2403099.94112571,2010-12-30 08:30:07,"F","F2","Lupe"
1782472.28167549,2403090.81591091,2010-12-30 08:32:07.999,"F","F2","Lupe"
1782450.4682297,2403075.95667049,2010-12-30 08:34:07.001,"F","F2","Lupe"
1782465.95350083,2403055.17397906,2010-12-30 08:36:05.999,"F","F2","Lupe"
1782461.61975924,2402980.63588728,2010-12-30 08:38:09,"F","F2","Lupe"
1782421.17106254,2402926.82965951,2010-12-30 08:40:07.998,"F","F2","Lupe"
1782359.82934213,2402962.47728424,2010-12-30 08:42:09,"F","F2","Lupe"
1782327.30246027,2402999.06924979,2010-12-30 08:44:22.001,"F","F2","Lupe"
1782331.30095445,2402989.53097552,2010-12-30 08:47:37.998,"F","F2","Lupe"
1782360.02437582,2402986.47986596,2010-12-30 08:53:05.001,"F","F2","Lupe"
1782472.5604801,2403035.43523743,2010-12-30 08:57:36.998,"F","F2","Lupe"
1782489.88493168,2403046.11903772,2010-12-30 08:58:05.998,"F","F2","Lupe"
1782553.00118003,2403100.36798878,2010-12-30 09:02:04.998,"F","F2","Lupe"
1782605.45475704,2403066.30315264,2010-12-30 09:06:07.999,"F","F2","Lupe"
1782604.33010265,2403067.90872901,2010-12-30 09:08:08,"F","F2","Lupe"
1782604.82637216,2403071.81614716,2010-12-30 09:10:08.001,"F","F2","Lupe"
1782592.82686597,2403034.06117772,2010-12-30 09:13:33.001,"F","F2","Lupe"
1782595.46150474,2403045.60693595,2010-12-30 09:14:48.001,"F","F2","Lupe"
1782609.93620815,2403068.63942173,2010-12-30 09:17:15.998,"F","F2","Lupe"
1782608.80306018,2403064.45481992,2010-12-30 09:18:07.998,"F","F2","Lupe"
1782504.31272277,2403087.64153573,2010-12-30 09:20:07.999,"F","F2","Lupe"
1782488.96573046,2403096.36382766,2010-12-30 09:23:40,"F","F2","Lupe"
1782470.55449822,2403101.60412689,2010-12-30 09:24:06.001,"F","F2","Lupe"
1782466.00162078,2403103.94814479,2010-12-30 09:26:05.001,"F","F2","Lupe"
1782417.36320048,2403204.53898458,2010-12-30 09:28:05.998,"F","F2","Lupe"
1782331.73002734,2403256.59774764,2010-12-30 09:30:06.998,"F","F2","Lupe"
1782278.0059435,2403286.96346216,2010-12-30 09:32:07.998,"F","F2","Lupe"
1782329.87322514,2403357.44983588,2010-12-30 09:34:08.999,"F","F2","Lupe"
1782271.40983436,2403449.63844151,2010-12-30 09:36:07.001,"F","F2","Lupe"
1782249.75469982,2403448.3111616,2010-12-30 09:38:06.999,"F","F2","Lupe"
1782228.63212733,2403440.39175761,2010-12-30 09:40:11,"F","F2","Lupe"
1782163.15790666,2403489.16352226,2010-12-30 09:42:09.001,"F","F2","Lupe"
1782098.93457993,2403595.97454454,2010-12-30 09:44:08.998,"F","F2","Lupe"
1782106.730432,2403545.29181908,2010-12-30 09:46:10,"F","F2","Lupe"
1782119.23833719,2403527.82339258,2010-12-30 09:52:39.001,"F","F2","Lupe"
1782210.81197858,2403534.2472622,2010-12-30 09:58:17.998,"F","F2","Lupe"
1782221.30973179,2403537.23871885,2010-12-30 10:02:04.998,"F","F2","Lupe"
1782211.78319389,2403535.86686874,2010-12-30 10:06:43,"F","F2","Lupe"
1782217.76796386,2403539.79927829,2010-12-30 10:08:04.999,"F","F2","Lupe"
1782214.25463787,2403533.7648508,2010-12-30 10:10:08,"F","F2","Lupe"
1782255.11789595,2403681.49509152,2010-12-30 10:20:24,"F","F2","Lupe"
1782180.32160668,2403693.50224644,2010-12-30 10:23:38.998,"F","F2","Lupe"
1782225.44812007,2403695.93237208,2010-12-30 10:24:07,"F","F2","Lupe"
1782263.76549433,2403685.05908945,2010-12-30 10:26:05.001,"F","F2","Lupe"
1782277.04174415,2403747.29008788,2010-12-30 10:28:05.999,"F","F2","Lupe"
1782315.45603778,2403789.88799339,2010-12-30 10:31:40.001,"F","F2","Lupe"
1782315.62410707,2403782.18738237,2010-12-30 10:36:16.998,"F","F2","Lupe"
1782317.3626861,2403781.02581187,2010-12-30 10:39:28,"F","F2","Lupe"
1782320.13888517,2403774.00035145,2010-12-30 10:40:07.001,"F","F2","Lupe"
1782305.18014221,2403767.00064483,2010-12-30 10:42:07.998,"F","F2","Lupe"
1782308.32941969,2403755.9636487,2010-12-30 10:45:12.999,"F","F2","Lupe"
1782317.73307116,2403772.25914079,2010-12-30 10:50:14.999,"F","F2","Lupe"
1782315.25807596,2403776.56525625,2010-12-30 11:00:18.999,"F","F2","Lupe"
1782322.89977007,2403768.48719136,2010-12-30 12:00:29.998,"F","F2","Lupe"
1782372.36442845,2403766.0887488,2010-12-30 13:00:19.978,"F","F2","Lupe"
1782321.04892255,2403790.70734947,2010-12-30 14:01:15.001,"F","F2","Lupe"
1782484.05104625,2403734.40927569,2010-12-30 14:11:37.998,"F","F2","Lupe"
1782487.59040044,2403751.38317408,2010-12-30 14:12:38.998,"F","F2","Lupe"
1782448.68641105,2403736.37999474,2010-12-30 14:41:27.999,"F","F2","Lupe"
1782472.65772375,2403736.71774652,2010-12-30 15:00:57,"F","F2","Lupe"
1782897.79545665,2403746.52013959,2010-12-30 23:01:01.998,"F","F2","Lupe"
1782895.93680982,2403745.99939026,2010-12-30 23:02:08.998,"F","F2","Lupe"
1782888.85603784,2403737.30475049,2010-12-30 23:09:36.998,"F","F2","Lupe"
1782895.96666532,2403746.1557625,2010-12-30 23:10:45.999,"F","F2","Lupe"
1782893.55706436,2403750.43133867,2010-12-30 23:20:15.001,"F","F2","Lupe"
1782892.16768661,2403745.60023105,2010-12-31 00:00:37.998,"F","F2","Lupe"
1782705.48207168,2403756.54382793,2010-12-31 00:08:59.001,"F","F2","Lupe"
1782584.7211648,2403877.95746391,2010-12-31 00:14:49.999,"F","F2","Lupe"
1782576.27689147,2403884.90347586,2010-12-31 00:18:12,"F","F2","Lupe"
1782559.23868694,2403886.01239589,2010-12-31 00:20:10.999,"F","F2","Lupe"
1782479.78810882,2403906.15873643,2010-12-31 00:22:08,"F","F2","Lupe"
1782495.09876566,2403882.96945982,2010-12-31 00:24:09,"F","F2","Lupe"
1782601.15599096,2403846.81176025,2010-12-31 00:32:34,"F","F2","Lupe"
1782624.55332584,2403791.92335476,2010-12-31 00:34:08,"F","F2","Lupe"
1782620.9459873,2403726.8020231,2010-12-31 00:38:05.999,"F","F2","Lupe"
1782584.94631878,2403430.44039494,2010-12-31 00:44:50.999,"F","F2","Lupe"
1782554.47456657,2403340.60365772,2010-12-31 00:49:09,"F","F2","Lupe"
1782552.22153248,2403326.52986345,2010-12-31 00:51:09,"F","F2","Lupe"
1782548.82468651,2403329.11317399,2010-12-31 00:52:05.999,"F","F2","Lupe"
1782534.90131973,2403200.83034145,2010-12-31 00:57:17,"F","F2","Lupe"
1782520.50703028,2403159.0629971,2010-12-31 00:58:15,"F","F2","Lupe"
1782491.19445628,2403126.82006948,2010-12-31 01:00:04.999,"F","F2","Lupe"
1782454.53679258,2403097.83337025,2010-12-31 01:02:10.998,"F","F2","Lupe"
1782430.30809548,2403075.33925303,2010-12-31 01:04:12.001,"F","F2","Lupe"
1782389.04670657,2403064.20035601,2010-12-31 01:06:09.001,"F","F2","Lupe"
1782366.52049784,2403069.93632795,2010-12-31 01:08:11.001,"F","F2","Lupe"
1782297.87794846,2403094.35743003,2010-12-31 01:10:09.999,"F","F2","Lupe"
1782233.29174327,2403098.33285652,2010-12-31 01:12:10.001,"F","F2","Lupe"
1782182.96996429,2403047.79438353,2010-12-31 01:14:07.999,"F","F2","Lupe"
1782203.38437002,2402988.0753999,2010-12-31 01:17:02.998,"F","F2","Lupe"
1782180.99389557,2402973.39052249,2010-12-31 01:18:14.999,"F","F2","Lupe"
1782122.5620415,2402918.24488482,2010-12-31 01:20:36,"F","F2","Lupe"
1782009.93762928,2402851.35907343,2010-12-31 01:22:39.999,"F","F2","Lupe"
1781802.56370393,2402927.67912147,2010-12-31 01:26:23.998,"F","F2","Lupe"
1781711.0580831,2402895.79463724,2010-12-31 01:28:21,"F","F2","Lupe"
1781637.77717737,2402946.53576188,2010-12-31 01:31:40.001,"F","F2","Lupe"
1781629.00799914,2402962.09939709,2010-12-31 01:32:08.999,"F","F2","Lupe"
1781584.85451173,2402891.35563027,2010-12-31 01:36:10.999,"F","F2","Lupe"
1781622.20134331,2402887.0587605,2010-12-31 01:38:41,"F","F2","Lupe"
1781729.0961437,2402854.64521923,2010-12-31 01:42:25,"F","F2","Lupe"
1781693.31335364,2402831.77297661,2010-12-31 02:03:22,"F","F2","Lupe"
1781692.90545361,2402824.94671422,2010-12-31 02:04:07.999,"F","F2","Lupe"
1781699.40208089,2402828.34512408,2010-12-31 02:06:22,"F","F2","Lupe"
1781688.02829497,2402815.20199685,2010-12-31 02:08:06.999,"F","F2","Lupe"
1781700.70808098,2402830.8477699,2010-12-31 02:10:10.999,"F","F2","Lupe"
1781697.55467911,2402846.53503332,2010-12-31 02:14:16.998,"F","F2","Lupe"
1781691.0618521,2402819.69842087,2010-12-31 02:16:17.998,"F","F2","Lupe"
1781682.99967897,2402828.88349444,2010-12-31 02:18:29.999,"F","F2","Lupe"
1781697.51999789,2402828.38190129,2010-12-31 02:20:22.998,"F","F2","Lupe"
1781660.3970344,2402862.8198756,2010-12-31 02:30:26.001,"F","F2","Lupe"
1781693.91103698,2402817.27220715,2010-12-31 02:32:45.999,"F","F2","Lupe"
1781685.3713817,2402797.20901875,2010-12-31 02:38:53.001,"F","F2","Lupe"
1781667.30547762,2402748.67244594,2010-12-31 02:42:37.999,"F","F2","Lupe"
1781646.22157234,2402736.83677226,2010-12-31 02:44:09.001,"F","F2","Lupe"
1781562.73823695,2402758.53213754,2010-12-31 02:46:18.001,"F","F2","Lupe"
1781514.27666959,2402810.87763557,2010-12-31 02:48:12.999,"F","F2","Lupe"
1781473.57059192,2402816.47003331,2010-12-31 02:50:08.001,"F","F2","Lupe"
1781487.206657,2402864.71524595,2010-12-31 02:54:05.999,"F","F2","Lupe"
1781502.74372468,2403010.599987,2010-12-31 02:56:18.001,"F","F2","Lupe"
1781527.62055868,2403060.42673883,2010-12-31 02:58:06.998,"F","F2","Lupe"
1781497.62630253,2403171.55469135,2010-12-31 03:00:08,"F","F2","Lupe"
1781518.72363981,2403170.68053604,2010-12-31 03:02:07,"F","F2","Lupe"
1781507.93020288,2403162.15379576,2010-12-31 03:04:38.001,"F","F2","Lupe"
1781516.45381838,2403162.32258828,2010-12-31 03:06:05,"F","F2","Lupe"
1781501.69235181,2403164.34057555,2010-12-31 03:08:08,"F","F2","Lupe"
1781510.38841703,2403164.24011552,2010-12-31 03:20:08.001,"F","F2","Lupe"
1781507.03211355,2403146.55259157,2010-12-31 03:30:12,"F","F2","Lupe"
